phone,email_id,school,grade,source,Submitted At
911100222101,s2m_test_21114@tests2m.com,army public school Delhi cantt,Grade 4,b1rmsms,4/22/20 16:38
911100222101,s2m_test_21111@tests2m.com,ARMY PUBLIC  SCHOOL  DELHI  CANTT,Grade 4,b1rmsms,4/22/20 16:50
911100222104,s2m_test_21115@tests2m.com,Sais,Grade 2,TEB5SMS,4/22/20 16:51
911100222105,s2m_test_21116@tests2m.com,Amrit vidyalaya,Grade 4,b1rmsms,4/22/20 16:59
911100222106,s2m_test_21117@tests2m.com,Shri ram universal school,Grade 1,TEB5SMS,4/22/20 17:04
911100222107,s2m_test_21118@tests2m.com,Ssrvm,Grade 1,TEB5SMS,4/22/20 17:06
911100222108,s2m_test_21119@tests2m.com,The Vedanta Academy,Grade 1,TEB5SMS,4/22/20 17:12
911100222109,s2m_test_21120@tests2m.com,K.l.e the byanian,Grade 2,TEB5SMS,4/22/20 17:38
911100222110,s2m_test_21121@tests2m.com,K.N.M.S,Grade 2,b1rmsms,4/22/20 18:18
911100222111,s2m_test_21122@tests2m.com,Sri Aurobindo international school,Grade 3,TEB5SMS,4/22/20 18:26
911100221873,s2m_test_20887@tests2m.com,Mahadevi Birla world academy,Grade 4,TEB5SMS,4/22/20 18:41
911100222112,s2m_test_21123@tests2m.com,St. Peter's High School,Grade 2,TEB5SMS,4/23/20 0:51
911100222113,s2m_test_21124@tests2m.com,R. E. M,Grade 2,b1rmsms,4/23/20 1:37
911100222114,s2m_test_21125@tests2m.com,Taktse International,Grade 4,b1rmsms,4/23/20 2:12
911100222115,s2m_test_21126@tests2m.com,Mahatma CBSE school,Grade 2,TEB5SMS,4/23/20 2:31
911100222116,s2m_test_21127@tests2m.com,Edify school,Grade 2,b1rmsms,4/23/20 2:53
911100222116,s2m_test_21127@tests2m.com,Edify school,Grade 2,TEB11SMS,4/23/20 2:55
911100222117,s2m_test_21128@tests2m.com,ABC,Grade 2,TEB5SMS,4/23/20 3:06
911100221243,s2m_test_20244@tests2m.com,Kamala niketan Montessori CBSE school,Grade 2,b1rmsms,4/23/20 3:25
911100222118,s2m_test_21129@tests2m.com,Army Public School Ranchi,Grade 4,TEB11SMS,4/23/20 3:39
911100222119,s2m_test_21130@tests2m.com,Millenum world school,Grade 2,b1rmsms,4/23/20 3:40
911100222120,s2m_test_21131@tests2m.com,Amritvidhiyalay,Grade 4,b1rmsms,4/23/20 4:26
911100222121,s2m_test_21132@tests2m.com,New Era public school,Grade 3,b1rmsms,4/23/20 4:27
911100222100,s2m_test_21110@tests2m.com,Sri Sri Ravishankar Vidya Mandir,Grade 3,TEB5SMS,4/23/20 4:49
911100222122,s2m_test_21133@tests2m.com,Sri Aurobindo international school,Grade 3,TEB5SMS,4/23/20 4:50
911100222123,s2m_test_21134@tests2m.com,Aurobindo international school,Grade 4,b1rmsms,4/23/20 5:18
911100222124,s2m_test_20651@tests2m.com,Kamala niketan Montessori CBSE school,Grade 2,b1rmsms,4/23/20 5:20
911100222125,s2m_test_21135@tests2m.com,St.Joseph of Cluny CBSE.,Grade 4,TEB5SMS,4/23/20 5:22
911100222126,s2m_test_21136@tests2m.com,SBOA school and junior college,Grade 4,b1rmsms,4/23/20 5:29
911100222127,s2m_test_21137@tests2m.com,De Paul public school,Grade 4,TEB5SMS,4/23/20 5:43
911100221973,s2m_test_20985@tests2m.com,Mahatma akkama building,Grade 2,b1rmsms,4/23/20 6:16
911100222128,s2m_test_21138@tests2m.com,DAV Girls School - Gopalapuram,Grade 1,TEB5SMS,4/23/20 6:52
911100222110,s2m_test_21121@tests2m.com,Kamala niketen Montessori School,Grade 2,b1rmsms,4/23/20 6:58
911100222129,s2m_test_21139@tests2m.com,Krishna mal ramasubbaiyer school,Grade 2,TEB5SMS,4/23/20 7:00
911100222130,s2m_test_21140@tests2m.com,Kothari International School,Grade 2,b1rmsms,4/23/20 7:12
911100222047,s2m_test_21057@tests2m.com,Delhi public school,Grade 4,b1rmsms,4/23/20 7:27
911100222131,s2m_test_21141@tests2m.com,Dps,Grade 1,TEB5SMS,4/23/20 8:07
911100222132,s2m_test_21142@tests2m.com,Vedanta academy,Grade 2,T1KRMSMS,4/23/20 8:23
911100222133,s2m_test_21143@tests2m.com,St.paul's,Grade 1,ntfuiuser,4/23/20 8:27
911100222134,s2m_test_21144@tests2m.com,Kamala niketan montessory school,Grade 1,TEB5SMS,4/23/20 8:33
911100222135,s2m_test_21145@tests2m.com,D p s megacity kolkata,Grade 3,TEB5SMS,4/23/20 9:14
911100222136,s2m_test_21146@tests2m.com,Al Brooj international,Grade 4,TEB11SMS,4/23/20 9:33
911100221702,s2m_test_20712@tests2m.com,Yuvraj singh,Grade 3,TEB2ASMS,4/23/20 9:35
911100222136,s2m_test_21146@tests2m.com,Al Brooj international,Grade 1,TEB11SMS,4/23/20 9:36
911100222137,s2m_test_21147@tests2m.com,Rankers techno school,Grade 1,TEB5SMS,4/23/20 9:42
911100222138,s2m_test_21148@tests2m.com,Kamala Niketan Montessori School,Grade 1,TEB5SMS,4/23/20 10:22
911100222139,s2m_test_21149@tests2m.com,Vedanta academy,Grade 3,TEB5SMS,4/23/20 10:27
911100222140,s2m_test_21150@tests2m.com,Rankers,Grade 4,TEB5SMS,4/23/20 10:41
911100222141,s2m_test_21151@tests2m.com,Kamala niketen school,Grade 3,T1KRMSMS,4/23/20 10:51
911100221178,s2m_test_20179@tests2m.com,Aholong Jessie Anar,Grade 4,b1rmsms,4/23/20 11:40
911100222142,s2m_test_21152@tests2m.com,Dps magacity,Grade 2,TEB3SMS,4/23/20 12:20
911100222143,s2m_test_21153@tests2m.com,The Cambridge international School,Grade 1,TEB4SMS,4/23/20 12:44
911100222144,s2m_test_21154@tests2m.com,T.Abhishek,Grade 4,b1rmsms,4/23/20 13:32
911100222145,s2m_test_21155@tests2m.com,Al Brooju International School,Grade 3,b1rmsms,4/23/20 14:18
911100222019,s2m_test_21156@tests2m.com,SBOA school and junior college,Grade 4,TEB5SMS,4/23/20 14:46
911100222146,s2m_test_21157@tests2m.com,THE CROSS WORD SCHOOL,Grade 4,T1KRMSMS,4/24/20 1:49
911100222147,s2m_test_21158@tests2m.com,DPS south,Grade 4,T1KRMSMS,4/24/20 5:30
911100222143,s2m_test_21153@tests2m.com,The Cambridge international School,Grade 1,TEB4SMS,4/24/20 5:37
911100222041,s2m_test_21051@tests2m.com,Maple Tree School,Grade 2,b1rmsms,4/24/20 6:39
911100222148,s2m_test_21159@tests2m.com,Psbb,Grade 1,TEB5SMS,4/24/20 7:19
911100222149,s2m_test_21160@tests2m.com,Samashti international school,Grade 2,TEB3SMS,4/24/20 8:13
911100221834,s2m_test_21076@tests2m.com,DELHI  PUBLIC  SCHOOL,Grade 2,TEB3SMS,4/24/20 9:06
911100222150,s2m_test_21161@tests2m.com,NSN,Grade 3,b2rmsms,4/24/20 9:32
911100222151,s2m_test_21162@tests2m.com,Kv,Grade 2,b2rmsms,4/24/20 9:33
911100222152,s2m_test_21163@tests2m.com,Anand niketan maninagar,Grade 4,b2rmsms,4/24/20 9:33
911100222153,s2m_test_21164@tests2m.com,Kumarans,Grade 2,b2rmsms,4/24/20 9:33
911100222154,s2m_test_21165@tests2m.com,MANJUSRI PUBLIC SCHOOL,Grade 3,b2rmsms,4/24/20 9:33
911100222155,s2m_test_21166@tests2m.com,The Samhita Academy,Grade 1,b2rmsms,4/24/20 9:33
911100222156,s2m_test_21167@tests2m.com,Nsn memorial school,Grade 2,b2rmsms,4/24/20 9:33
911100222157,s2m_test_21168@tests2m.com,Nsn,Grade 1,b2rmsms,4/24/20 9:33
911100222158,s2m_test_21169@tests2m.com,Kumarans,Grade 2,b2rmsms,4/24/20 9:34
911100222159,s2m_test_21170@tests2m.com,Kamala Niketan Montessori Hr.sec . school,Grade 2,b2rmsms,4/24/20 9:34
911100221237,s2m_test_21171@tests2m.com,NSN memorial,Grade 4,b2rmsms,4/24/20 9:34
911100222160,s2m_test_21172@tests2m.com,Alpine public school,Grade 1,b2rmsms,4/24/20 9:34
911100222161,s2m_test_20911@tests2m.com,NSN,Grade 2,b2rmsms,4/24/20 9:35
911100222162,s2m_test_21173@tests2m.com,B D M International,Grade 4,b2rmsms,4/24/20 9:35
911100222163,s2m_test_21174@tests2m.com,APS Delhi cantt,Grade 3,b2rmsms,4/24/20 9:35
911100222164,s2m_test_21175@tests2m.com,SNS Academy,Grade 2,b2rmsms,4/24/20 9:35
911100222165,s2m_test_21176@tests2m.com,Kamala niketan Montessori school,Grade 3,b2rmsms,4/24/20 9:35
911100222166,s2m_test_21177@tests2m.com,N S N Mat. Hr. Sec. School,Grade 1,b2rmsms,4/24/20 9:35
911100222167,s2m_test_21178@tests2m.com,Manjusire public school,Grade 2,b2rmsms,4/24/20 9:35
911100222168,s2m_test_21179@tests2m.com,Delhi Public School,Grade 1,b2rmsms,4/24/20 9:36
911100222169,s2m_test_21180@tests2m.com,Braintree International School,Grade 4,b2rmsms,4/24/20 9:37
911100222170,s2m_test_21181@tests2m.com,Kamalaniketan Montessori school,Grade 3,b2rmsms,4/24/20 9:37
911100221549,s2m_test_20553@tests2m.com,B.D.Memorial,Grade 4,b2rmsms,4/24/20 9:37
911100222165,s2m_test_21176@tests2m.com,Kamala niketan Montessori School,Grade 4,TEB4SMS,4/24/20 9:37
911100221289,s2m_test_20289@tests2m.com,Dwps,Grade 1,b2rmsms,4/24/20 9:37
911100222171,s2m_test_21182@tests2m.com,Kamalaneiketan Montessori school(CBSE),Grade 4,b2rmsms,4/24/20 9:38
911100222172,s2m_test_21183@tests2m.com,Maple Tree School,Grade 2,b2rmsms,4/24/20 9:38
911100222173,s2m_test_21184@tests2m.com,B.D.M INTERNATIONAL,Grade 4,b2rmsms,4/24/20 9:38
911100222174,s2m_test_21185@tests2m.com,Kamala nikethan Montessori school,Grade 1,b2rmsms,4/24/20 9:38
911100222175,s2m_test_21186@tests2m.com,Sunshine Chennai senior secondary school,Grade 4,b2rmsms,4/24/20 9:39
911100222176,s2m_test_21187@tests2m.com,Kothari International School,Grade 1,b2rmsms,4/24/20 9:39
911100222012,s2m_test_21188@tests2m.com,SAIS hyd,Grade 4,b2rmsms,4/24/20 9:40
911100222177,s2m_test_21189@tests2m.com,Aditya Swarup Mohanty,Grade 4,b2rmsms,4/24/20 9:41
911100222178,s2m_test_21190@tests2m.com,kamala niketan montessori school,Grade 1,b2rmsms,4/24/20 9:42
911100222179,s2m_test_21191@tests2m.com,Kamala Nikethan Montessori school,Grade 3,b2rmsms,4/24/20 9:44
911100222180,s2m_test_21192@tests2m.com,Kamala niketan,Grade 2,b2rmsms,4/24/20 9:46
911100222181,s2m_test_21193@tests2m.com,Knms,Grade 4,b2rmsms,4/24/20 9:50
911100222182,s2m_test_21194@tests2m.com,B D International,Grade 4,b2rmsms,4/24/20 9:50
911100222183,s2m_test_21195@tests2m.com,SKCH,Grade 2,b2rmsms,4/24/20 9:56
911100222184,s2m_test_21196@tests2m.com,Kendriya NO. 2 Golconda,Grade 1,TEB2ASMS,4/24/20 9:59
911100222185,s2m_test_21197@tests2m.com,"Don Bosco school, siliguri",Grade 1,b2rmsms,4/24/20 10:01
911100222186,s2m_test_21198@tests2m.com,Kamaal niketan montassory school,Grade 4,b2rmsms,4/24/20 10:03
911100222187,s2m_test_21199@tests2m.com,Kamalaniketan Montessori CBSE school,Grade 1,b2rmsms,4/24/20 10:04
911100222188,s2m_test_21200@tests2m.com,Delhi public world school,Grade 3,b2rmsms,4/24/20 10:05
911100222189,s2m_test_21201@tests2m.com,Kamala Niketan,Grade 3,b2rmsms,4/24/20 10:07
911100222190,s2m_test_21202@tests2m.com,SKCA,Grade 2,b2rmsms,4/24/20 10:09
911100222191,s2m_test_21203@tests2m.com,Nsn memorial higher secondary School,Grade 4,b2rmsms,4/24/20 10:10
911100222192,s2m_test_21204@tests2m.com,AKSHAR,Grade 2,b2rmsms,4/24/20 10:10
911100222193,s2m_test_21205@tests2m.com,Sishya Adyar,Grade 2,TEB3SMS,4/24/20 10:11
911100222194,s2m_test_21206@tests2m.com,Alburooj international school,Grade 4,b2rmsms,4/24/20 10:12
911100222195,s2m_test_21207@tests2m.com,Alburooj international school,Grade 1,b2rmsms,4/24/20 10:13
911100222196,s2m_test_21208@tests2m.com,B D Memorial,Grade 4,b2rmsms,4/24/20 10:16
911100222197,s2m_test_21209@tests2m.com,AKSHAR,Grade 4,b2rmsms,4/24/20 10:17
911100222198,s2m_test_21210@tests2m.com,Sri aurobindo international school,Grade 2,b2rmsms,4/24/20 10:17
911100222199,s2m_test_21211@tests2m.com,Mahavir institute of education research centre,Grade 2,TEB2ASMS,4/24/20 10:18
911100222200,s2m_test_21212@tests2m.com,Amrit Vidyalaya,Grade 3,b2rmsms,4/24/20 10:22
911100222201,s2m_test_21213@tests2m.com,Vijay kids,Grade 1,b2rmsms,4/24/20 10:31
911100222181,s2m_test_21193@tests2m.com,Knms,Grade 4,b2rmsms,4/24/20 10:34
911100222202,s2m_test_21214@tests2m.com,Kle  cbse   English  medium,Grade 3,b2rmsms,4/24/20 10:40
911100222203,s2m_test_21215@tests2m.com,Nsn matriculation school,Grade 1,b2rmsms,4/24/20 10:43
911100222204,s2m_test_21216@tests2m.com,Nsn,Grade 3,b2rmsms,4/24/20 10:48
911100222205,s2m_test_21217@tests2m.com,Thriveni Academy CBSE school,Grade 2,b2rmsms,4/24/20 10:49
911100222206,s2m_test_21218@tests2m.com,Nsn,Grade 3,b2rmsms,4/24/20 10:53
911100222207,s2m_test_21219@tests2m.com,Nsn matriculation higher secondary school,Grade 1,b2rmsms,4/24/20 11:00
911100222208,s2m_test_21220@tests2m.com,Harshul,Grade 2,b2rmsms,4/24/20 11:04
911100222209,s2m_test_21221@tests2m.com,KNMS,Grade 4,b2rmsms,4/24/20 11:07
911100222210,s2m_test_21222@tests2m.com,NSN CHROMPET,Grade 1,b2rmsms,4/24/20 11:22
911100222211,s2m_test_21223@tests2m.com,Manju,Grade 4,b2rmsms,4/24/20 11:27
911100222212,s2m_test_21224@tests2m.com,Swarnim international school,Grade 4,b2rmsms,4/24/20 11:29
911100222213,s2m_test_21225@tests2m.com,Srm public school,Grade 4,b1rmsms,4/24/20 11:29
911100222214,s2m_test_21226@tests2m.com,The Mellnium school kalanwali,Grade 1,TEB5SMS,4/24/20 11:33
911100222215,s2m_test_21227@tests2m.com,Kle school gadag,Grade 2,TEB5SMS,4/24/20 11:35
911100222216,s2m_test_21228@tests2m.com,Manasvi.G,Grade 3,b2rmsms,4/24/20 11:36
911100222217,s2m_test_21229@tests2m.com,Nsn matriculation school,Grade 2,b2rmsms,4/24/20 11:44
911100222218,s2m_test_21230@tests2m.com,Nsn school,Grade 2,b2rmsms,4/24/20 11:45
911100222219,s2m_test_21231@tests2m.com,Swarnim International school,Grade 2,b2rmsms,4/24/20 11:47
911100222220,s2m_test_21232@tests2m.com,Sri aurobindo international school,Grade 2,b2rmsms,4/24/20 11:48
911100222221,s2m_test_21233@tests2m.com,Sangam school of excellence,Grade 2,b2rmsms,4/24/20 11:49
911100222220,s2m_test_21234@tests2m.com,Sri aurobindointernstional school,Grade 3,b2rmsms,4/24/20 11:49
911100222222,s2m_test_21235@tests2m.com,NSN Memorial Sr. Sec. School,Grade 4,b2rmsms,4/24/20 11:57
911100222223,s2m_test_21236@tests2m.com,Kamala niketan Montessori school (cbse),Grade 4,b2rmsms,4/24/20 12:07
911100222224,s2m_test_21237@tests2m.com,Kamala niketan Montessori school (CBSE),Grade 2,b2rmsms,4/24/20 12:20
911100222225,s2m_test_21238@tests2m.com,Kamala Niketan Montessori School (CBSE),Grade 4,b2rmsms,4/24/20 12:22
911100222226,s2m_test_21239@tests2m.com,Kamala nikethan Montessori school,Grade 4,b2rmsms,4/24/20 12:24
911100222227,s2m_test_21240@tests2m.com,Sri auto bunso i,Grade 4,b2rmsms,4/24/20 12:32
911100222228,s2m_test_21241@tests2m.com,DAV Girls Sr Sec School,Grade 3,b2rmsms,4/24/20 12:45
911100222229,s2m_test_21242@tests2m.com,N. S. N matriculation higher secondary school,Grade 1,b1rmsms,4/24/20 12:47
911100222229,s2m_test_21242@tests2m.com,N. S. N matriculation higher secondary school,Grade 1,b1rmsms,4/24/20 12:52
911100222182,s2m_test_21194@tests2m.com,BDMI,Grade 4,b2rmsms,4/24/20 12:55
911100222230,s2m_test_21243@tests2m.com,BGS Modul Public School,Grade 1,b2rmsms,4/24/20 13:09
911100222231,s2m_test_21244@tests2m.com,army public school delhi cantt,Grade 4,b1rmsms,4/24/20 13:11
911100222232,s2m_test_21245@tests2m.com,CCA,Grade 3,b2rmsms,4/24/20 13:15
911100222230,s2m_test_21243@tests2m.com,BGS MPS,Grade 1,TEB2ASMS,4/24/20 13:33
911100222233,s2m_test_21246@tests2m.com,Nsn memorial chitlapakkam,Grade 2,b2rmsms,4/24/20 13:37
911100222234,s2m_test_21247@tests2m.com,KAMALA NIKETAN MONTESSORI school,Grade 1,TEB11SMS,4/24/20 13:45
911100222229,s2m_test_21242@tests2m.com,N. S. N matriculation higher secondary school,Grade 1,b1rmsms,4/24/20 14:02
911100222235,s2m_test_21248@tests2m.com,Delhi public world school,Grade 3,b2rmsms,4/24/20 14:20
911100222236,s2m_test_21249@tests2m.com,Delhi Public School,Grade 3,b2rmsms,4/24/20 14:31
911100222237,s2m_test_21250@tests2m.com,kamala niketan montessori school,Grade 4,b2rmsms,4/24/20 14:36
911100222238,s2m_test_21251@tests2m.com,N.S.N,Grade 2,b2rmsms,4/24/20 14:52
911100222239,s2m_test_21252@tests2m.com,Kamala niketan Montessori school(cbse),Grade 3,b2rmsms,4/24/20 15:00
911100222240,s2m_test_21253@tests2m.com,Kumarans,Grade 2,TEB2BSMS,4/24/20 15:12
911100222241,s2m_test_21254@tests2m.com,Kamala Niketan Montessori CBSE School,Grade 3,b2rmsms,4/24/20 15:27
911100222242,s2m_test_21255@tests2m.com,Samashti,Grade 2,TEB2ASMS,4/24/20 15:28
911100222243,s2m_test_21256@tests2m.com,St.peter high school,Grade 1,b2rmsms,4/24/20 15:53
911100222200,s2m_test_21257@tests2m.com,Amrit Vidyalaya,Grade 3,nlusms,4/24/20 16:09
911100222227,s2m_test_21240@tests2m.com,Aurobindo,Grade 4,b2rmsms,4/24/20 16:29
911100222244,s2m_test_21258@tests2m.com,St Peter's high school,Grade 4,TEB5SMS,4/24/20 17:22
911100222245,s2m_test_21259@tests2m.com,Al Burooj international school,Grade 3,b1rmsms,4/24/20 18:07
911100222229,s2m_test_21242@tests2m.com,N. S. N matriculation higher secondary school,Grade 1,b1rmsms,4/24/20 18:21
911100222246,s2m_test_21260@tests2m.com,Nsn memorial senior secondary School,Grade 1,b2rmsms,4/24/20 18:30
911100222247,s2m_test_21261@tests2m.com,Kamala niketan Montessori school,Grade 1,b2rmsms,4/25/20 1:12
911100222248,s2m_test_21262@tests2m.com,Shemrock World,Grade 1,b2rmsms,4/25/20 2:25
911100222249,s2m_test_21263@tests2m.com,Army public school delhi cantt,Grade 2,TEB2ASMS,4/25/20 3:15
911100222250,s2m_test_21264@tests2m.com,Delhi Public School,Grade 1,aprilhiusersms,4/25/20 3:33
911100222251,s2m_test_21265@tests2m.com,Harvest international school,Grade 2,aprilhiusersms,4/25/20 3:33
911100222252,s2m_test_21266@tests2m.com,Kle school ankali,Grade 3,aprilhiusersms,4/25/20 3:34
911100222253,s2m_test_21267@tests2m.com,Kamala nikethan,Grade 2,b2rmsms,4/25/20 3:35
911100222254,s2m_test_21268@tests2m.com,Abhydaya education  highschool,Grade 4,aprilhiusersms,4/25/20 3:35
911100222255,s2m_test_20148@tests2m.com,International school Rajouri,Grade 2,aprilhiusersms,4/25/20 3:36
911100222256,s2m_test_21269@tests2m.com,Kle English medium school nipani,Grade 4,aprilhiusersms,4/25/20 3:39
911100222257,s2m_test_21270@tests2m.com,Sanskriti,Grade 4,aprilhiusersms,4/25/20 3:39
911100222258,s2m_test_21271@tests2m.com,Jgi,Grade 3,aprilhiusersms,4/25/20 3:39
911100222259,s2m_test_21272@tests2m.com,APS GOLCONDA,Grade 1,aprilhiusersms,4/25/20 3:42
911100222260,s2m_test_21273@tests2m.com,The Maurya School,Grade 1,aprilhiusersms,4/25/20 3:46
911100222261,s2m_test_21274@tests2m.com,The S. D vidya public school,Grade 2,aprilhiusersms,4/25/20 3:52
911100222262,s2m_test_21275@tests2m.com,GD Goenka signature school,Grade 2,aprilhiusersms,4/25/20 3:54
911100222263,s2m_test_21276@tests2m.com,DPS Howrah,Grade 3,aprilhiusersms,4/25/20 3:57
911100222256,s2m_test_21269@tests2m.com,Kle English medium school nipani,Grade 4,aprilhiusersms,4/25/20 4:03
911100222264,s2m_test_21277@tests2m.com,Don Bosco School,Grade 4,aprilhiusersms,4/25/20 4:07
911100222265,s2m_test_21278@tests2m.com,GTAVM,Grade 3,aprilhiusersms,4/25/20 4:10
911100222266,s2m_test_21279@tests2m.com,Samhita academy,Grade 3,aprilhiusersms,4/25/20 4:10
911100222267,s2m_test_21280@tests2m.com,KLE society English medium school manjunath nagar Hubali,Grade 3,aprilhiusersms,4/25/20 4:13
911100222256,s2m_test_21269@tests2m.com,Kle English medium school nipani,Grade 4,aprilhiusersms,4/25/20 4:33
911100222268,s2m_test_21281@tests2m.com,Sishya omr,Grade 2,TEB4SMS,4/25/20 4:36
911100222269,s2m_test_21282@tests2m.com,Air Force School Avadi,Grade 4,aprilhiusersms,4/25/20 4:41
911100222270,s2m_test_21283@tests2m.com,Sardar Patel International school,Grade 4,aprilhiusersms,4/25/20 4:41
911100222271,s2m_test_21284@tests2m.com,"Kerala public school, Kadma Jamshedpur",Grade 3,aprilhiusersms,4/25/20 4:44
911100222272,s2m_test_21285@tests2m.com,Chinmaya vidyalaya,Grade 1,aprilhiusersms,4/25/20 4:49
911100222273,s2m_test_21286@tests2m.com,DPS Megacity,Grade 1,,4/25/20 4:56
911100222274,s2m_test_21287@tests2m.com,Kamala niketan montessori  school (cbse),Grade 4,b1rmsms,4/25/20 5:04
911100222275,s2m_test_21288@tests2m.com,Saibaba path mps edco,Grade 1,aprilhiusersms,4/25/20 5:05
911100222276,s2m_test_21289@tests2m.com,Calorx Public School Ghatlodia,Grade 2,aprilhiusersms,4/25/20 5:11
911100222277,s2m_test_21290@tests2m.com,ocean the Abm school,Grade 3,aprilhiusersms,4/25/20 5:13
911100222278,s2m_test_21291@tests2m.com,Al burooj international school,Grade 2,TEB5SMS,4/25/20 5:22
911100222279,s2m_test_21292@tests2m.com,Kamala niketan Montessori school,Grade 3,T1KRMSMS,4/25/20 5:31
911100222280,s2m_test_21293@tests2m.com,KLE Society School,Grade 1,aprilhiusersms,4/25/20 5:36
911100222281,s2m_test_21294@tests2m.com,Sri Sri Ravishankar Vidya mandir Borivali east,Grade 2,b1rmsms,4/25/20 5:42
911100222282,s2m_test_21295@tests2m.com,Vista ( Ryan group of school),Grade 4,aprilhiusersms,4/25/20 5:47
911100222283,s2m_test_21296@tests2m.com,KLE School,Grade 4,ntfuiuser,4/25/20 5:55
911100222284,s2m_test_21297@tests2m.com,Tsus,Grade 1,b2rmsms,4/25/20 5:56
911100222285,s2m_test_21298@tests2m.com,Kamala Niketan Montessori School,Grade 4,b1rmsms,4/25/20 6:00
911100222286,s2m_test_21299@tests2m.com,SBOA School and Junior College,Grade 3,aprilhiusersms,4/25/20 6:05
911100222287,s2m_test_21300@tests2m.com,Sai Baba Path school,Grade 2,aprilhiusersms,4/25/20 6:09
911100222288,s2m_test_21301@tests2m.com,Manav Rachna international school,Grade 4,adarsh,4/25/20 6:10
911100222289,s2m_test_21302@tests2m.com,Kpskadma,Grade 2,aprilhiusersms,4/25/20 6:19
911100222290,s2m_test_21303@tests2m.com,M. R. Sakhare C. B. S. E,Grade 2,aprilhiusersms,4/25/20 7:02
911100222291,s2m_test_21304@tests2m.com,The Samhita Academy,Grade 4,aprilhiusersms,4/25/20 7:03
911100222292,s2m_test_21305@tests2m.com,Delhi public school Bangalore north,Grade 2,aprilhiusersms,4/25/20 7:04
911100221739,s2m_test_20749@tests2m.com,Holy angel school,Grade 3,TEB4SMS,4/25/20 7:07
911100222293,s2m_test_21214@tests2m.com,Kle,Grade 3,b2rmsms,4/25/20 7:15
911100222294,s2m_test_21306@tests2m.com,Lawrence,Grade 3,hiuserpush,4/25/20 7:21
911100222295,s2m_test_21307@tests2m.com,"Kerala Public School, Kadma",Grade 4,aprilhiusersms,4/25/20 7:29
911100222296,s2m_test_21308@tests2m.com,Calorex public school,Grade 3,aprilhiusersms,4/25/20 8:05
911100222297,s2m_test_21309@tests2m.com,Shiksha Sagar high school,Grade 3,aprilhiusersms,4/25/20 8:13
911100222298,s2m_test_21310@tests2m.com,Foundation Academy Iit bihta campus,Grade 4,hiuserpush,4/25/20 8:15
911100222299,s2m_test_21311@tests2m.com,NSN memorial school,Grade 3,b2rmsms,4/25/20 8:28
911100222194,s2m_test_21312@tests2m.com,Alburooj international school,Grade 4,b2rmsms,4/25/20 8:30
911100222300,s2m_test_21313@tests2m.com,GNIPS,Grade 4,aprilhiusersms,4/25/20 8:35
911100222301,s2m_test_21314@tests2m.com,Samhitha acadamy,Grade 2,aprilhiusersms,4/25/20 8:50
911100222262,s2m_test_21275@tests2m.com,GD Goenka signature school,Grade 2,aprilhiusersms,4/25/20 9:15
911100222302,s2m_test_21315@tests2m.com,Delhi school of Excellence,Grade 2,aprilhiusersms,4/25/20 9:18
911100222303,s2m_test_21316@tests2m.com,Kothari international School,Grade 4,aprilhiusersms,4/25/20 9:49
911100222304,s2m_test_21317@tests2m.com,Kamala Niketan Montessori school,Grade 2,support,4/25/20 10:06
911100222305,s2m_test_21318@tests2m.com,Chinmaya vidyalaya senior secondary school,Grade 3,aprilhiusersms,4/25/20 10:46
911100222306,s2m_test_21319@tests2m.com,Summerland primary,Grade 1,TEB5SMS,4/25/20 11:02
911100222307,s2m_test_21320@tests2m.com,Delhi Public School Howrah,Grade 3,b2rmsms,4/25/20 11:32
911100222308,s2m_test_21321@tests2m.com,"GTA Vidhya mandir, neelangarai",Grade 2,aprilhiusersms,4/25/20 12:07
911100222309,s2m_test_21322@tests2m.com,Tsul,Grade 2,TEB5SMS,4/25/20 12:10
911100222310,s2m_test_21323@tests2m.com,Edify school,Grade 3,b2rmsms,4/25/20 12:40
911100222311,s2m_test_21324@tests2m.com,Vista,Grade 3,ntfuiuser,4/25/20 12:50
911100222312,s2m_test_21325@tests2m.com,Calarox public school,Grade 2,aprilhiusersms,4/25/20 13:13
911100222313,s2m_test_21317@tests2m.com,Kamala Niketan Montessori school,Grade 2,support,4/25/20 13:26
911100222314,s2m_test_21326@tests2m.com,Kle school,Grade 4,TEB4SMS,4/25/20 13:29
911100222315,s2m_test_21327@tests2m.com,"Delhi Public School, Nacharam, Secunderabad",Grade 3,b2rmsms,4/25/20 13:38
911100222291,s2m_test_21304@tests2m.com,The Samhita Academy,Grade 4,hiusersms,4/25/20 14:33
911100222316,s2m_test_21328@tests2m.com,Kamala niketan montessori school cbse,Grade 4,TEB2ASMS,4/25/20 14:46
911100222317,s2m_test_21329@tests2m.com,Jain public school,Grade 1,aprilhiusersms,4/25/20 15:02
911100222318,s2m_test_21330@tests2m.com,Dps megacity,Grade 3,aprilhiusersms,4/25/20 15:59
911100222319,s2m_test_21331@tests2m.com,Sanskriti the school,Grade 3,aprilhiusersms,4/25/20 17:41
911100222320,s2m_test_21331@tests2m.com,Sanskriti the school,Grade 4,aprilhiusersms,4/25/20 17:44
911100222321,s2m_test_21332@tests2m.com,kamala niketan Montessori school,Grade 2,b2rmsms,4/25/20 18:39
911100222322,s2m_test_21333@tests2m.com,NSN MATRIC HR.SEC.SCL,Grade 3,b2rmsms,4/26/20 0:51
